playerId,season,Name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60,Name_norm,CapHit,Pos,Length,Start Year
8478468,2024,Jeremy Lauzon,NSH,D,,28,30192,711,0,0,0,0,0,0,0,0,1,1,25,0.99,127,4,19,0.45,0.44,0.42,1.68,503.2,0.06,0.0033386327503974,0.0033386327503974,0.0,0.0,0.0019872813990461,0.0019872813990461,0.0496820349761526,0.0019674085850556,0.2523847376788553,0.0079491255961844,0.037758346581876,JEREMY LAUZON,2000000.0,D,4.0,2022-23
8481059,2024,Scott Perunovich,NYI,D,,35,33615,717,0,0,0,0,0,0,2,4,3,9,18,0.75,15,10,29,0.54,0.53,0.52,9.4,560.25,0.2685714285714285,0.0167782240071396,0.0167782240071396,0.0035698348951361,0.0071396697902722,0.0053547523427041,0.0160642570281124,0.0321285140562249,0.001338688085676,0.0267737617135207,0.0178491744756805,0.0517626059794734,SCOTT PERUNOVICH,,,,
8476474,2024,Stefan Noesen,NJD,R,,78,74567,1642,0,0,0,0,0,0,22,15,4,41,165,28.52,152,14,73,0.62,0.59,0.59,46.84,1242.7833333333333,0.6005128205128205,0.0376895945927823,0.0376895945927823,0.0177022007054058,0.0120696822991403,0.0032185819464374,0.0329904649509836,0.132766505290544,0.0229484892780988,0.1223061139646224,0.011265036812531,0.0587391205224831,STEFAN NOESEN,2750000.0,R,3.0,2024-25
8483431,2024,Logan Cooley,UTA,C,,75,80376,1675,0,0,0,0,0,0,25,20,20,65,158,20.19,63,24,66,0.53,0.52,0.53,59.0,1339.6,0.7866666666666666,0.0440429979098238,0.0440429979098238,0.0186622872499253,0.0149298297999402,0.0149298297999402,0.0485219468498059,0.1179456554195282,0.0150716631830397,0.0470289638698118,0.0179157957599283,0.0492684383398029,LOGAN COOLEY,950000.0,C,3.0,2023-24
8482726,2024,Samuel Helenius,LAK,C,,50,25963,580,0,0,0,0,0,0,4,1,2,7,29,3.71,150,4,22,0.48,0.47,0.48,5.38,432.7166666666666,0.1076,0.0124330778415437,0.0124330778415437,0.0092439240457574,0.0023109810114393,0.0046219620228787,0.0161768670800754,0.0670184493317413,0.00857373955244,0.3466471517159034,0.0092439240457574,0.0508415822516658,SAMUEL HELENIUS,805833.0,C,3.0,2023-24
8477851,2024,Jordan Oesterle,NSH,D,,37,38078,786,0,0,0,0,0,0,4,3,3,10,38,1.44,27,15,51,0.46,0.5,0.49,13.35,634.6333333333333,0.3608108108108108,0.0210357686853301,0.0210357686853301,0.0063028520405483,0.0047271390304112,0.0047271390304112,0.0157571301013708,0.0598770943852093,0.0022690267345974,0.0425442512737013,0.0236356951520563,0.0803613635169914,JORDAN OESTERLE,775000.0,D,2.0,2024-25
8479550,2024,Tanner Laczynski,VGK,C,,8,4128,102,0,0,0,0,0,0,1,0,0,1,2,0.84,3,0,0,0.54,0.41,0.43,-0.4,68.8,-0.05,-0.005813953488372,-0.005813953488372,0.0145348837209302,0.0,0.0,0.0145348837209302,0.0290697674418604,0.0122093023255813,0.0436046511627907,0.0,0.0,TANNER LACZYNSKI,,,,
8481558,2024,John Farinacci,BOS,C,,1,658,16,0,0,0,0,0,0,1,0,0,1,1,0.1,3,0,0,0.35,0.43,0.53,0.96,10.966666666666669,0.96,0.0875379939209726,0.0875379939209726,0.0911854103343465,0.0,0.0,0.0911854103343465,0.0911854103343465,0.0091185410334346,0.2735562310030395,0.0,0.0,JOHN FARINACCI,,,,
8479423,2024,Alex Nylander,TOR,L,,5,2966,68,0,0,0,0,0,0,0,0,0,0,4,0.81,0,1,3,0.62,0.57,0.54,-0.38,49.43333333333333,-0.076,-0.0076871207012811,-0.0076871207012811,0.0,0.0,0.0,0.0,0.0809170600134861,0.0163857046527309,0.0,0.0202292650033715,0.0606877950101146,ALEX NYLANDER,,,,
8476312,2024,Josh Manson,COL,D,,48,51959,1168,0,0,0,0,0,0,1,6,8,15,65,2.07,105,20,74,0.43,0.48,0.47,19.27,865.9833333333333,0.4014583333333333,0.0222521603572047,0.0222521603572047,0.0011547566350391,0.0069285398102349,0.0092380530803133,0.0173213495255874,0.0750591812775457,0.002390346234531,0.1212494466791123,0.0230951327007833,0.0854519909928982,JOSH MANSON,4500000.0,D,4.0,2022-23
8470613,2024,Brent Burns,CAR,D,,82,103102,2071,0,0,0,0,0,0,6,10,13,29,174,7.11,11,36,104,0.53,0.56,0.55,56.85,1718.3666666666666,0.6932926829268293,0.0330837423134371,0.0330837423134371,0.0034916878431068,0.0058194797385113,0.0075653236600647,0.0168764912416829,0.1012589474500979,0.0041376500940815,0.0064014277123625,0.0209501270586409,0.0605225892805183,BRENT BURNS,8000000.0,D,8.0,2017-18
8482775,2024,Oliver Kapanen,MTL,C,,18,11761,260,0,0,0,0,0,0,0,0,2,2,16,1.7,1,1,8,0.36,0.46,0.44,-0.48,196.01666666666668,-0.0266666666666666,-0.0024487713629793,-0.0024487713629793,0.0,0.0,0.0102032140124139,0.0102032140124139,0.0816257120993112,0.0086727319105518,0.0051016070062069,0.0051016070062069,0.0408128560496556,OLIVER KAPANEN,925000.0,C,3.0,2024-25
8482074,2024,Connor Zary,CGY,C,,54,52080,1041,0,0,0,0,0,0,13,5,9,27,111,14.09,26,10,40,0.56,0.57,0.57,31.62,868.0,0.5855555555555556,0.0364285714285714,0.0364285714285714,0.0149769585253456,0.0057603686635944,0.01036866359447,0.0311059907834101,0.1278801843317972,0.0162327188940092,0.0299539170506912,0.0115207373271889,0.0460829493087557,CONNOR ZARY,863334.0,C,3.0,2022-23
8476902,2024,Esa Lindell,DAL,D,,80,106467,1889,0,0,0,0,0,0,5,12,9,26,99,7.2,50,30,109,0.45,0.41,0.41,26.08,1774.45,0.3259999999999999,0.0146975119050973,0.0146975119050973,0.0028177745216827,0.0067626588520386,0.0050719941390289,0.0146524275127504,0.0557919355293189,0.0040575953112231,0.0281777452168277,0.0169066471300966,0.0614274845726844,ESA LINDELL,5800000.0,D,6.0,2019-20
8477573,2024,Nathan Walker,STL,L,,73,53026,1257,0,0,0,0,0,0,8,5,3,16,72,7.91,281,10,43,0.4,0.44,0.43,14.53,883.7666666666667,0.1990410958904109,0.0164409912118583,0.0164409912118583,0.009052163089805,0.0056576019311281,0.0033945611586768,0.01810432617961,0.081469467808245,0.0089503262550446,0.3179572285294006,0.0113152038622562,0.0486553766077018,NATHAN WALKER,775000.0,L,2.0,2024-25
8475755,2024,Alexander Petrovic,DAL,D,,5,4232,88,0,0,0,0,0,0,0,0,0,0,5,0.35,10,1,5,0.54,0.51,0.47,0.23,70.53333333333333,0.046,0.0032608695652173,0.0032608695652173,0.0,0.0,0.0,0.0,0.0708884688090737,0.0049621928166351,0.1417769376181474,0.0141776937618147,0.0708884688090737,ALEXANDER PETROVIC,775000.0,D,2.0,2024-25
8480980,2024,Connor Dewar,PIT,C,,48,33286,832,0,0,0,0,0,0,4,1,5,10,55,7.29,129,6,36,0.35,0.39,0.4,8.64,554.7666666666667,0.18,0.0155741152436459,0.0155741152436459,0.0072102385387249,0.0018025596346812,0.0090127981734062,0.0180255963468124,0.0991407799074686,0.0131406597368262,0.2325301928738809,0.0108153578080874,0.0648921468485249,CONNOR DEWAR,1180000.0,C,1.0,2024-25
8484144,2024,Connor Bedard,CHI,C,,82,99805,1697,0,0,0,0,0,0,23,28,16,67,195,19.09,47,26,90,0.47,0.49,0.48,37.73,1663.4166666666667,0.4601219512195121,0.0226822303491809,0.0226822303491809,0.0138269625770251,0.0168328240068132,0.0096187565753218,0.0402785431591603,0.1172285957617353,0.0114763789389309,0.028255097440008,0.015630479434898,0.0541055057361855,CONNOR BEDARD,950000.0,C,3.0,2023-24
8475343,2024,Nic Dowd,WSH,C,,82,74666,1719,0,0,0,0,0,0,14,5,8,27,86,13.92,128,32,51,0.44,0.4,0.41,26.07,1244.4333333333334,0.3179268292682927,0.0209492941901266,0.0209492941901266,0.0112501004473254,0.0040178930169019,0.006428628827043,0.0216966222912704,0.0691077598907133,0.0111858141590549,0.1028580612326895,0.0257145153081723,0.0409825087723997,NIC DOWD,1300000.0,C,3.0,2022-23
8477935,2024,Sam Bennett,FLA,C,,76,79588,1681,0,0,0,0,0,0,25,17,9,51,241,32.86,145,27,57,0.61,0.61,0.59,61.54,1326.4666666666667,0.8097368421052632,0.0463939287329748,0.0463939287329748,0.0188470623712117,0.0128160024124239,0.0067849424536362,0.0384480072372719,0.1816856812584811,0.0247725787807207,0.1093129617530281,0.0203548273609086,0.0429713022063627,SAM BENNETT,4425000.0,C,4.0,2021-22
8482809,2024,Jackson Blake,CAR,R,,80,66460,1332,0,0,0,0,0,0,17,12,5,34,143,23.35,19,20,54,0.66,0.66,0.65,58.58,1107.6666666666667,0.73225,0.0528859464339452,0.0528859464339452,0.0153475774902196,0.0108335841107433,0.0045139933794763,0.0306951549804393,0.1291002106530243,0.0210803490821546,0.0171531748420102,0.0180559735179055,0.0487511284983448,JACKSON BLAKE,905833.0,R,3.0,2023-24
8482101,2024,Danil Gushchin,SJS,L,,12,8856,180,0,0,0,0,0,0,0,1,0,1,16,1.88,6,0,1,0.43,0.48,0.48,0.86,147.6,0.0716666666666666,0.0058265582655826,0.0058265582655826,0.0,0.0067750677506775,0.0,0.0067750677506775,0.1084010840108401,0.0127371273712737,0.040650406504065,0.0,0.0067750677506775,DANIL GUSHCHIN,828334.0,L,3.0,2022-23
8483468,2024,Jiri Kulich,BUF,C,,62,55029,1291,0,0,0,0,0,0,15,5,4,24,134,15.79,40,15,33,0.53,0.54,0.54,31.25,917.15,0.5040322580645161,0.0340729433571389,0.0340729433571389,0.0163550128114267,0.0054516709371422,0.0043613367497137,0.0261680204982827,0.1461047811154118,0.0172163768194951,0.0436133674971378,0.0163550128114267,0.0359810281851387,JIRI KULICH,886666.0,C,3.0,2024-25
8482062,2024,Cole Smith,NSH,R,,71,57961,1386,0,0,0,0,0,0,4,4,4,12,69,8.56,163,18,41,0.39,0.43,0.41,10.29,966.0166666666668,0.1449295774647887,0.0106519901312951,0.0106519901312951,0.0041407153085695,0.0041407153085695,0.0041407153085695,0.0124221459257086,0.0714273390728248,0.0088611307603388,0.1687341488242094,0.018633218888563,0.0424423319128379,COLE SMITH,1000000.0,L,2.0,2024-25
8474673,2024,TJ Brodie,CHI,D,,54,50649,1049,0,0,0,0,0,0,2,1,7,10,23,1.5,16,14,46,0.43,0.45,0.43,0.47,844.15,0.0087037037037037,0.0005567730853521,0.0005567730853521,0.0023692471717111,0.0011846235858555,0.0082923651009891,0.0118462358585559,0.0272463424746786,0.0017769353787833,0.0189539773736895,0.0165847302019783,0.0544926849493573,TJ BRODIE,,,,
8481704,2024,Juuso Parssinen,NYR,C,,48,30341,717,0,0,0,0,0,0,6,5,5,16,30,3.76,86,4,18,0.39,0.47,0.45,8.93,505.6833333333333,0.1860416666666666,0.0176592729310174,0.0176592729310174,0.0118651329883655,0.0098876108236379,0.0098876108236379,0.0316403546356415,0.0593256649418278,0.0074354833393757,0.1700669061665732,0.0079100886589103,0.0355953989650967,JUUSO PARSSINEN,775000.0,C,1.0,2024-25
8479372,2024,Joshua Mahura,SEA,D,,64,52820,1095,0,0,0,0,0,0,0,5,4,9,58,2.62,89,10,41,0.43,0.45,0.47,7.75,880.3333333333334,0.12109375,0.0088034835289663,0.0088034835289663,0.0,0.0056796667928814,0.0045437334343051,0.0102234002271866,0.0658841347974252,0.0029761453994698,0.1010980689132904,0.0113593335857629,0.0465732677016281,JOSHUA MAHURA,,,,
8475842,2024,Sam Carrick,NYR,C,,80,57273,1366,0,0,0,0,0,0,6,9,5,20,84,10.43,137,16,52,0.45,0.43,0.43,13.13,954.55,0.164125,0.0137551725944162,0.0137551725944162,0.006285684353884,0.009428526530826,0.0052380702949033,0.0209522811796134,0.0879995809543764,0.0109266146351684,0.143523126080352,0.0167618249436907,0.0544759310669949,SAM CARRICK,1000000.0,C,3.0,2024-25
8475766,2024,Austin Watson,DET,L,,13,6126,155,0,0,0,0,0,0,3,0,0,3,13,1.15,36,1,5,0.37,0.5,0.5,3.33,102.1,0.2561538461538462,0.032615083251714,0.032615083251714,0.029382957884427,0.0,0.0,0.029382957884427,0.1273261508325171,0.0112634671890303,0.3525954946131244,0.009794319294809,0.048971596474045,AUSTIN WATSON,775000.0,R,1.0,2024-25
8477402,2024,Pavel Buchnevich,STL,L,,76,86761,1736,0,0,0,0,0,0,20,21,16,57,145,21.31,44,15,70,0.53,0.52,0.52,49.7,1446.0166666666669,0.6539473684210527,0.0343702815781284,0.0343702815781284,0.013831099226611,0.0145226541879415,0.0110648793812888,0.0394186327958414,0.10027546939293,0.014737036225954,0.0304284182985442,0.0103733244199582,0.0484088472931386,PAVEL BUCHNEVICH,5800000.0,C,4.0,2021-22
8475231,2024,Casey Cizikas,NYI,C,,82,64160,1497,0,0,0,0,0,0,7,8,2,17,97,11.71,202,18,42,0.43,0.47,0.48,20.81,1069.3333333333333,0.253780487804878,0.0194607231920199,0.0194607231920199,0.0065461346633416,0.0074812967581047,0.0018703241895261,0.0158977556109725,0.0907107231920199,0.0109507481296758,0.1889027431421446,0.0168329177057356,0.0392768079800498,CASEY CIZIKAS,2500000.0,C,6.0,2021-22
8478409,2024,Anthony Richard,PHI,C,,15,11127,246,0,0,0,0,0,0,2,4,0,6,19,1.81,8,3,6,0.55,0.53,0.53,5.96,185.45,0.3973333333333333,0.0321380425990833,0.0321380425990833,0.0107845780533836,0.0215691561067673,0.0,0.0323537341601509,0.1024534915071447,0.0097600431383122,0.0431383122135346,0.0161768670800754,0.0323537341601509,ANTHONY RICHARD,,,,
8476389,2024,Vincent Trocheck,NYR,C,,82,103807,1994,0,0,0,0,0,0,26,17,16,59,202,29.11,214,33,95,0.49,0.55,0.54,68.76,1730.1166666666666,0.8385365853658537,0.0397429845771479,0.0397429845771479,0.015027888292697,0.0098259269606095,0.0092479312570443,0.0341017465103509,0.1167551321201845,0.016825454930785,0.1236910805629678,0.0190738582176539,0.0549095918387006,VINCENT TROCHECK,5625000.0,C,7.0,2022-23
8477476,2024,Artturi Lehkonen,COL,L,,69,84380,1605,0,0,0,0,0,0,27,11,7,45,148,27.54,33,12,55,0.56,0.58,0.57,62.33,1406.3333333333333,0.9033333333333332,0.0443209291301256,0.0443209291301256,0.019198862289642,0.0078217587105949,0.0049774828158331,0.0319981038160701,0.1052382081061863,0.0195828395354349,0.0234652761317847,0.0085328276842853,0.0391087935529746,ARTTURI LEHKONEN,4500000.0,L,5.0,2022-23
8478508,2024,Yakov Trenin,MIN,C,,76,57075,1134,0,0,0,0,0,0,7,5,3,15,85,11.56,241,12,51,0.44,0.43,0.42,11.11,951.25,0.1461842105263157,0.0116793692509855,0.0116793692509855,0.007358738501971,0.0052562417871222,0.0031537450722733,0.0157687253613666,0.0893561103810775,0.0121524310118265,0.2533508541392904,0.0126149802890932,0.0536136662286465,YAKOV TRENIN,3500000.0,C,4.0,2024-25
8474567,2024,Zach Bogosian,MIN,D,,81,76822,1577,0,0,0,0,0,0,4,6,6,16,79,2.46,81,22,68,0.4,0.41,0.41,7.73,1280.3666666666666,0.0954320987654321,0.0060373330556351,0.0060373330556351,0.0031241050740673,0.0046861576111009,0.0046861576111009,0.0124964202962692,0.0617010752128296,0.0019213246205514,0.0632631277498633,0.0171825779073702,0.0531097862591445,ZACH BOGOSIAN,1250000.0,D,2.0,2024-25
8479351,2024,Sam Steel,DAL,C,,79,67025,1452,0,0,0,0,0,0,6,9,10,25,89,8.6,60,13,41,0.45,0.47,0.46,26.7,1117.0833333333333,0.3379746835443037,0.0239015292801193,0.0239015292801193,0.0053711301753077,0.0080566952629615,0.0089518836255128,0.0223797090637821,0.0796717642670645,0.007698619917941,0.0537113017530772,0.0116374487131667,0.0367027228646027,SAM STEEL,1200000.0,C,1.0,2024-25
8480802,2024,Ryan McLeod,BUF,C,,79,79759,1817,0,0,0,0,0,0,20,18,15,53,98,16.71,17,26,70,0.42,0.46,0.46,44.31,1329.3166666666666,0.5608860759493671,0.0333329154076655,0.0333329154076655,0.0150453240386664,0.0135407916347998,0.0112839930289998,0.0398701087024661,0.0737220877894657,0.0125703682343058,0.0127885254328665,0.0195589212502664,0.0526586341353326,RYAN MCLEOD,2100000.0,C,2.0,2023-24
8483808,2024,Andrei Kuzmenko,LAK,L,,66,61895,1181,0,0,0,0,0,0,11,15,11,37,83,11.4,19,22,57,0.63,0.59,0.58,36.03,1031.5833333333333,0.5459090909090909,0.0349268923176347,0.0349268923176347,0.0106632199693028,0.0145407545035947,0.0106632199693028,0.0358671944422005,0.0804588415865578,0.011050973422732,0.0184182890378867,0.0213264399386057,0.0552548671136602,ANDREI KUZMENKO,5500000.0,L,2.0,2023-24
8481422,2024,Jake Lucchini,NSH,C,,3,2068,46,0,0,0,0,0,0,0,0,0,0,2,0.13,2,0,0,0.2,0.41,0.36,-0.4,34.46666666666667,-0.1333333333333333,-0.011605415860735,-0.011605415860735,0.0,0.0,0.0,0.0,0.058027079303675,0.0037717601547388,0.058027079303675,0.0,0.0,JAKE LUCCHINI,,,,
8475168,2024,Matt Duchene,DAL,C,,82,84343,1693,0,0,0,0,0,0,30,26,26,82,152,21.23,29,21,78,0.57,0.55,0.54,69.8,1405.7166666666667,0.8512195121951219,0.0496543874417556,0.0496543874417556,0.0213414272672302,0.0184959036315995,0.0184959036315995,0.0583332345304293,0.1081298981539665,0.0151026166961099,0.0206300463583225,0.0149389990870611,0.0554877108947986,MATT DUCHENE,3000000.0,C,1.0,2024-25
8474090,2024,Brendan Smith,DAL,D,,32,25361,577,0,0,0,0,0,0,1,2,3,6,27,1.81,41,7,28,0.46,0.49,0.47,5.47,422.6833333333333,0.1709375,0.0129411300816213,0.0129411300816213,0.0023658373092543,0.0047316746185087,0.0070975119277631,0.0141950238555262,0.0638776073498679,0.0042821655297504,0.096999329679429,0.0165608611647805,0.0662434446591222,BRENDAN SMITH,1000000.0,D,1.0,2024-25
8476879,2024,Cody Ceci,DAL,D,,85,108180,2077,0,0,0,0,0,0,4,6,14,24,90,3.5,76,23,77,0.35,0.39,0.38,7.25,1803.0,0.0852941176470588,0.0040210759844703,0.0040210759844703,0.002218524681087,0.0033277870216306,0.0077648363838047,0.0133111480865224,0.0499168053244592,0.0019412090959511,0.0421519689406544,0.0127565169162506,0.0427066001109262,CODY CECI,3250000.0,D,4.0,2021-22
8482700,2024,Nolan Allan,CHI,D,,43,39031,821,0,0,0,0,0,0,1,3,4,8,17,1.04,61,8,22,0.36,0.4,0.39,-3.87,650.5166666666667,-0.09,-0.0059491173682457,-0.0059491173682457,0.0015372396300376,0.0046117188901129,0.0061489585201506,0.0122979170403012,0.0261330737106402,0.0015987292152391,0.0937716174322974,0.0122979170403012,0.0338192718608285,NOLAN ALLAN,825000.0,D,3.0,2023-24
8478882,2024,Vladislav Gavrikov,LAK,D,,82,113586,2069,0,0,0,0,0,0,5,9,16,30,112,5.98,50,22,69,0.5,0.49,0.48,50.05,1893.1,0.6103658536585366,0.0264381173736199,0.0264381173736199,0.0026411705667952,0.0047541070202313,0.0084517458137446,0.0158470234007712,0.0591622206962125,0.003158839997887,0.026411705667952,0.0116211504938988,0.0364481538217738,VLADISLAV GAVRIKOV,5875000.0,D,2.0,2023-24
8478438,2024,Tommy Novak,PIT,C,,54,42869,955,0,0,0,0,0,0,13,7,2,22,92,10.25,6,12,48,0.56,0.59,0.58,29.78,714.4833333333333,0.5514814814814815,0.0416804684037416,0.0416804684037416,0.0181949660593902,0.0097972894165947,0.0027992255475984,0.0307914810235834,0.1287643751895309,0.0143460309314423,0.0083976766427954,0.0167953532855909,0.0671814131423639,TOMMY NOVAK,,,,
8477492,2024,Nathan MacKinnon,COL,C,,79,107989,1898,0,0,0,0,0,0,32,53,31,116,320,29.52,38,27,121,0.63,0.64,0.63,134.88,1799.8166666666666,1.7073417721518986,0.0749409662095213,0.0749409662095213,0.0177795886618081,0.0294474437211197,0.0172239765161266,0.0644510088990545,0.1777958866180815,0.016401670540518,0.0211132615358971,0.0150015279334006,0.067229069627462,NATHAN MACKINNON,12600000.0,C,8.0,2023-24
8480012,2024,Elias Pettersson,VAN,C,,64,71656,1430,0,0,0,0,0,0,15,19,11,45,109,13.01,74,22,45,0.56,0.54,0.55,41.94,1194.2666666666669,0.6553125,0.035117784972647,0.035117784972647,0.0125600089315619,0.015909344646645,0.0092106732164787,0.0376800267946857,0.0912693982360165,0.010893714413308,0.0619627107290387,0.0184213464329574,0.0376800267946857,ELIAS PETTERSSON,11600000.0,C,8.0,2024-25
8480995,2024,Pontus Holmberg,TOR,R,,68,51662,1179,0,0,0,0,0,0,7,5,7,19,69,10.36,46,9,26,0.48,0.45,0.45,18.8,861.0333333333333,0.2764705882352941,0.0218342301885331,0.0218342301885331,0.0081297665595602,0.0058069761139715,0.0081297665595602,0.022066509233092,0.0801362703728078,0.0120320545081491,0.0534241802485385,0.0104525570051488,0.0301962757926522,PONTUS HOLMBERG,800000.0,C,2.0,2023-24
8478483,2024,Mitch Marner,TOR,R,,81,103593,2001,0,0,0,0,0,0,27,47,28,102,173,23.73,49,56,106,0.53,0.51,0.52,87.64,1726.55,1.0819753086419752,0.0507601864990877,0.0507601864990877,0.0156381222669485,0.0272219165387622,0.0162173119805392,0.05907735078625,0.1001998204511887,0.0137441719035069,0.0283802959659436,0.0324346239610784,0.0613941096406127,MITCH MARNER,10903000.0,R,6.0,2019-20
8483678,2024,Elias Pettersson,VAN,D,,28,21541,513,0,0,0,0,0,0,1,1,1,3,19,1.14,39,1,24,0.49,0.51,0.5,5.08,359.01666666666665,0.1814285714285714,0.0141497609210343,0.0141497609210343,0.0027853860080776,0.0027853860080776,0.0027853860080776,0.0083561580242328,0.0529223341534747,0.0031753400492084,0.1086300543150271,0.0027853860080776,0.0668492641938628,ELIAS PETTERSSON,11600000.0,C,8.0,2024-25
8475197,2024,Tyson Barrie,CGY,D,,13,12325,282,0,0,0,0,0,0,1,2,0,3,19,0.57,10,2,11,0.47,0.52,0.52,3.12,205.41666666666663,0.24,0.0151886409736308,0.0151886409736308,0.004868154158215,0.00973630831643,0.0,0.014604462474645,0.0924949290060851,0.0027748478701825,0.0486815415821501,0.00973630831643,0.0535496957403651,TYSON BARRIE,,,,
8479291,2024,Kevin Rooney,CGY,C,,70,39550,1009,0,0,0,0,0,0,5,2,3,10,54,6.73,109,9,30,0.34,0.39,0.4,8.77,659.1666666666666,0.1252857142857142,0.0133046776232616,0.0133046776232616,0.0075853350189633,0.0030341340075853,0.004551201011378,0.0151706700379266,0.081921618204804,0.0102098609355246,0.1653603034134007,0.013653603034134,0.04551201011378,KEVIN ROONEY,1300000.0,C,1.0,2024-25
8478444,2024,Brock Boeser,VAN,R,,75,81726,1646,0,0,0,0,0,0,25,12,13,50,145,19.05,76,18,37,0.57,0.56,0.56,42.17,1362.1,0.5622666666666667,0.0309595477571397,0.0309595477571397,0.018354012187064,0.0088099258497907,0.0095440863372733,0.0367080243741281,0.1064532706849717,0.0139857572865428,0.0557961970486748,0.0132148887746861,0.0271639380368548,BROCK BOESER,6650000.0,R,3.0,2022-23
8478476,2024,Kyle Capobianco,DAL,D,,1,683,20,0,0,0,0,0,0,0,0,0,0,0,0.01,1,1,0,0.12,0.42,0.38,-0.7,11.383333333333333,-0.7,-0.0614934114202049,-0.0614934114202049,0.0,0.0,0.0,0.0,0.0,0.0008784773060029,0.0878477306002928,0.0878477306002928,0.0,KYLE CAPOBIANCO,,,,
8476826,2024,Yanni Gourde,TBL,C,,57,54882,1135,0,0,0,0,0,0,7,11,13,31,75,13.12,109,16,38,0.48,0.5,0.51,31.79,914.7,0.5577192982456141,0.0347545643380343,0.0347545643380343,0.0076527823330053,0.0120258008090084,0.0142123100470099,0.0338908931890237,0.0819940964250574,0.01434350060129,0.1191647534710834,0.0174920739040122,0.041543675522029,YANNI GOURDE,5166667.0,C,6.0,2019-20
8480727,2024,Zach Whitecloud,VGK,D,,74,77748,1582,0,0,0,0,0,0,4,5,4,13,72,3.12,117,14,74,0.49,0.49,0.5,23.35,1295.8,0.3155405405405405,0.018019756135206,0.018019756135206,0.0030868961259453,0.0038586201574317,0.0030868961259453,0.0100324124093224,0.0555641302670165,0.0024077789782373,0.0902917116839018,0.0108041364408087,0.0571075783299891,ZACH WHITECLOUD,2750000.0,D,6.0,2022-23
8477500,2024,Bo Horvat,NYI,C,,81,98043,1877,0,0,0,0,0,0,28,19,10,57,243,26.33,100,22,91,0.52,0.54,0.54,66.98,1634.05,0.8269135802469136,0.0409901777791377,0.0409901777791377,0.0171353385759309,0.0116275511765245,0.0061197637771182,0.0348826535295737,0.1487102597839723,0.0161133380251522,0.061197637771182,0.01346348030966,0.0556898503717756,BO HORVAT,8500000.0,C,8.0,2023-24
8475413,2024,Justin Dowling,NJD,C,,52,31895,777,0,0,0,0,0,0,2,2,3,7,34,4.49,51,14,29,0.47,0.47,0.48,4.24,531.5833333333334,0.0815384615384615,0.0079761718137639,0.0079761718137639,0.0037623451951716,0.0037623451951716,0.0056435177927574,0.0131682081831007,0.0639598683179181,0.0084464649631603,0.0959398024768772,0.0263364163662015,0.054554005329989,JUSTIN DOWLING,775000.0,C,2.0,2023-24
8477971,2024,Andreas Englund,NSH,D,,35,27849,628,0,0,0,0,0,0,1,1,1,3,17,0.49,78,6,23,0.46,0.46,0.48,1.18,464.15,0.0337142857142857,0.0025422815900032,0.0025422815900032,0.0021544759237315,0.0021544759237315,0.0021544759237315,0.0064634277711946,0.0366260907034363,0.0010556932026284,0.1680491220510611,0.0129268555423893,0.0495529462458257,ANDREAS ENGLUND,1000000.0,D,2.0,2023-24
8483424,2024,Owen Beck,MTL,C,,12,7188,159,0,0,0,0,0,0,0,0,1,1,10,0.94,23,1,11,0.55,0.49,0.5,1.53,119.8,0.1275,0.0127712854757929,0.0127712854757929,0.0,0.0,0.008347245409015,0.008347245409015,0.0834724540901502,0.0078464106844741,0.1919866444073455,0.008347245409015,0.0918196994991652,OWEN BECK,,,,
8483397,2024,Marc McLaughlin,NJD,C,,14,7733,198,0,0,0,0,0,0,2,1,0,3,13,1.97,28,2,6,0.55,0.46,0.47,2.78,128.88333333333333,0.1985714285714285,0.0215698952541057,0.0215698952541057,0.0155179102547523,0.0077589551273761,0.0,0.0232768653821285,0.1008664166558903,0.015285141600931,0.217250743566533,0.0155179102547523,0.046553730764257,MARC MCLAUGHLIN,,,,
8479638,2024,Justin Brazeau,MIN,R,,76,54103,1251,0,0,0,0,0,0,11,8,3,22,89,12.76,123,14,43,0.49,0.51,0.49,20.91,901.7166666666668,0.2751315789473684,0.0231891022678964,0.0231891022678964,0.0121989538472912,0.0088719664343936,0.0033269874128976,0.0243979076945825,0.0987006265826294,0.0141507864628578,0.1364064839288024,0.0155259412601888,0.0476868195848659,JUSTIN BRAZEAU,775000.0,R,2.0,2023-24
