playerId,season,name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60
8478042,2024,Viktor Arvidsson,EDM,L,,67,60286,1227,0,0,0,0,0,0,15,9,3,27,158,16.18,32,15,67,0.58,0.57,0.57,41.77,1004.7666666666667,0.6234328358208956,0.04157184089174933,0.04157184089174933,0.014928839199814218,0.008957303519888531,0.002985767839962844,0.026871910559665594,0.15725043957137644,0.016103241216866272,0.031848190292937,0.014928839199814218,0.06668214842583685
8479407,2024,Jesper Bratt,NJD,L,,81,92088,1903,0,0,0,0,0,0,21,36,31,88,180,26.19,96,11,62,0.61,0.58,0.57,82.52,1534.8,1.0187654320987654,0.05376596299192077,0.05376596299192077,0.013682564503518374,0.023455824863174355,0.020198071409955696,0.057336460776648425,0.11727912431587177,0.017064112587959344,0.06254886630179828,0.007167057597081053,0.04039614281991139
8480828,2024,Michael Callahan,BOS,D,,17,14426,341,0,0,0,0,0,0,1,0,0,1,9,0.26,8,1,11,0.37,0.42,0.41,-1.83,240.43333333333334,-0.10764705882352942,-0.007611257451823098,-0.007611257451823098,0.0041591570774989605,0.0,0.0,0.0041591570774989605,0.03743241369749064,0.0010813808401497296,0.033273256619991684,0.0041591570774989605,0.045750727852488564
8476881,2024,Tomas Hertl,VGK,C,,73,74971,1417,0,0,0,0,0,0,32,16,13,61,177,33.02,99,29,45,0.66,0.6,0.61,65.71,1249.5166666666667,0.9001369863013697,0.0525883341558736,0.0525883341558736,0.025609902495631644,0.012804951247815822,0.010404022888850355,0.04881887663229782,0.14165477317896252,0.026426218137679907,0.0792306358458604,0.02320897413666618,0.036013925384482
8484255,2024,Jason Polin,COL,R,,2,622,14,0,0,0,0,0,0,0,0,0,0,3,0.11,1,0,0,0.64,0.52,0.55,0.48,10.366666666666667,0.24,0.04630225080385852,0.04630225080385852,0.0,0.0,0.0,0.0,0.28938906752411575,0.010610932475884243,0.09646302250803858,0.0,0.0
8480459,2024,Pius Suter,VAN,C,,81,84292,1890,0,0,0,0,0,0,25,12,9,46,138,19.84,59,19,52,0.49,0.48,0.47,42.0,1404.8666666666666,0.5185185185185185,0.029896075546908367,0.029896075546908367,0.017795283063635932,0.008541735870545249,0.0064063019029089365,0.03274332083709012,0.09822996251127035,0.014122336639301477,0.0419968680301808,0.01352441512836331,0.03701418877236274
8480003,2024,Jesper Boqvist,FLA,C,,78,61991,1525,0,0,0,0,0,0,12,6,5,23,87,10.54,191,18,33,0.46,0.48,0.46,25.22,1033.1833333333334,0.3233333333333333,0.024409994999274084,0.024409994999274084,0.011614589214563403,0.005807294607281702,0.004839412172734751,0.022261295994579856,0.08420577180558468,0.010201480860124856,0.1848655449984675,0.017421883821845105,0.03194012034004936
8482511,2024,Mason Lohrei,BOS,D,,77,90217,1835,0,0,0,0,0,0,5,9,19,33,92,6.36,25,36,104,0.49,0.52,0.51,23.4,1503.6166666666666,0.3038961038961039,0.015562477138455058,0.015562477138455058,0.0033253156278750125,0.005985568130175023,0.012636199385925048,0.021947083143975085,0.061185807552900234,0.004229801478657016,0.016626578139375063,0.02394227252070009,0.06916656505980026
8481462,2024,Mason Morelli,VGK,L,,1,451,11,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0.08,0.33,0.25,-0.25,7.516666666666667,-0.25,-0.03325942350332594,-0.03325942350332594,0.0,0.0,0.0,0.0,0.0,0.0,0.532150776053215,0.0,0.0
8476525,2024,Colin Miller,WPG,D,,60,52265,1139,0,0,0,0,0,0,4,6,5,15,68,2.92,84,12,53,0.55,0.51,0.51,19.75,871.0833333333334,0.32916666666666666,0.02267291686597149,0.02267291686597149,0.004591983162728403,0.006887974744092605,0.005739978953410504,0.017219936860231513,0.07806371376638285,0.0033521477087917343,0.09643164641729647,0.01377594948818521,0.060843776906151344
8479520,2024,Brandon Duhaime,WSH,R,,82,65651,1612,0,0,0,0,0,0,9,7,5,21,83,13.01,165,12,38,0.4,0.41,0.41,21.45,1094.1833333333334,0.26158536585365855,0.01960366178732997,0.01960366178732997,0.008225312638040548,0.0063974653851426476,0.004569618132244748,0.019192396155427945,0.07585566099526282,0.011890146380100835,0.1507973983640767,0.010967083517387396,0.03472909780506009
8475692,2024,Mats Zuccarello,MIN,R,,69,81377,1290,0,0,0,0,0,0,19,22,13,54,151,15.66,32,29,77,0.61,0.55,0.56,48.35,1356.2833333333333,0.7007246376811594,0.03564889342197427,0.03564889342197427,0.014008872285780995,0.016220799488799047,0.009585017879744891,0.039814689654324935,0.11133366921857528,0.01154625999975423,0.023593890165525887,0.021381962962507835,0.056772798210796664
8480145,2024,Neal Pionk,WPG,D,,69,91329,1914,0,0,0,0,0,0,10,17,12,39,123,5.26,114,30,72,0.49,0.49,0.5,43.13,1522.15,0.625072463768116,0.028334920999901456,0.028334920999901456,0.006569654764642117,0.0111684130998916,0.007883585717570541,0.02562165358210426,0.08080675360509805,0.0034556384062017537,0.07489406431692014,0.019708964293926354,0.047301514305423245
8481093,2024,Rafael Harvey-Pinard,MTL,L,,1,534,11,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.17,0.36,0.25,-0.2,8.9,-0.2,-0.02247191011235955,-0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0
8483472,2024,Maveric Lamoureux,UTA,D,,15,14512,350,0,0,0,0,0,0,1,1,1,3,17,0.84,18,3,16,0.5,0.54,0.52,5.57,241.86666666666667,0.37133333333333335,0.023029217199558985,0.023029217199558985,0.004134509371554575,0.004134509371554575,0.004134509371554575,0.012403528114663727,0.07028665931642779,0.003472987872105843,0.07442116868798236,0.012403528114663727,0.0661521499448732
8480001,2024,Urho Vaakanainen,NYR,D,,51,50217,1070,0,0,0,0,0,0,2,6,8,16,42,2.02,19,10,40,0.42,0.44,0.45,10.85,836.95,0.21274509803921568,0.01296373737977179,0.01296373737977179,0.0023896290100961825,0.007168887030288547,0.00955851604038473,0.01911703208076946,0.05018220921201983,0.002413525300197144,0.022701475595913734,0.011948145050480911,0.047792580201923646
8482742,2024,Zachary L'Heureux,NSH,L,,62,44796,1033,0,0,0,0,0,0,5,5,5,15,78,11.74,198,14,33,0.51,0.5,0.49,14.96,746.6,0.24129032258064517,0.02003750334851326,0.02003750334851326,0.00669702652022502,0.00669702652022502,0.00669702652022502,0.02009107956067506,0.10447361371551031,0.015724618269488348,0.26520225020091076,0.018751674256630057,0.04420037503348513
8477503,2024,Max Domi,TOR,C,,74,62920,1386,0,0,0,0,0,0,8,19,6,33,93,8.84,32,21,69,0.52,0.5,0.51,23.6,1048.6666666666667,0.31891891891891894,0.022504767959313412,0.022504767959313412,0.007628734901462174,0.018118245390972662,0.00572155117609663,0.031468531468531465,0.08868404322949777,0.008429752066115702,0.030514939605848695,0.020025429116338207,0.06579783852511124
8480196,2024,Jacob Bryson,BUF,D,,48,41450,990,0,0,0,0,0,0,0,5,2,7,20,1.16,15,8,33,0.4,0.45,0.44,2.2,690.8333333333334,0.04583333333333334,0.003184559710494572,0.003184559710494572,0.0,0.007237635705669481,0.0028950542822677922,0.010132689987937274,0.028950542822677925,0.0016791314837153195,0.02171290711700844,0.011580217129071169,0.047768395657418576
8481024,2024,Linus Karlsson,VAN,C,,23,15088,359,0,0,0,0,0,0,3,2,1,6,28,5.84,27,3,6,0.58,0.54,0.53,7.37,251.46666666666667,0.3204347826086957,0.029308059384941677,0.029308059384941677,0.01193001060445387,0.007953340402969246,0.003976670201484623,0.02386002120890774,0.11134676564156946,0.0232237539766702,0.10737009544008483,0.01193001060445387,0.02386002120890774
8482132,2024,Brett Berard,NYR,L,,35,22501,531,0,0,0,0,0,0,6,1,3,10,59,5.06,53,7,18,0.45,0.46,0.47,9.16,375.01666666666665,0.26171428571428573,0.0244255810852851,0.0244255810852851,0.015999288920492422,0.002666548153415404,0.007999644460246211,0.02666548153415404,0.15732634105150883,0.013492733656281942,0.1413270521310164,0.018665837073907825,0.04799786676147727
8477073,2024,Kurtis MacDermid,NJD,L,,23,7971,227,0,0,0,0,0,0,0,0,0,0,7,0.91,40,1,9,0.37,0.37,0.36,-3.18,132.85,-0.1382608695652174,-0.023936770794128717,-0.023936770794128717,0.0,0.0,0.0,0.0,0.05269100489273617,0.006849830636055702,0.301091456529921,0.0075272864132480246,0.06774557771923222
8480185,2024,Eetu Luostarinen,FLA,C,,80,73384,1740,0,0,0,0,0,0,9,8,7,24,87,13.82,183,20,43,0.45,0.49,0.49,33.05,1223.0666666666666,0.41312499999999996,0.02702223918020277,0.02702223918020277,0.007358552272975036,0.006540935353755588,0.005723318434536139,0.019622806061266762,0.07113267197209201,0.011299465823612777,0.14962389621715907,0.01635233838438897,0.035157527526436284
8481806,2024,Louis Crevier,CHI,D,,32,33188,736,0,0,0,0,0,0,3,0,1,4,28,1.07,70,4,30,0.37,0.38,0.37,-1.85,553.1333333333333,-0.0578125,-0.0033445823791731955,-0.0033445823791731955,0.005423647101361938,0.0,0.001807882367120646,0.007231529468482584,0.05062070627937809,0.0019344341328190913,0.12655176569844523,0.007231529468482584,0.05423647101361938
8484829,2024,Justin Hryckowian,DAL,C,,5,2364,59,0,0,0,0,0,0,0,1,0,1,3,0.19,8,0,2,0.48,0.42,0.49,0.73,39.4,0.146,0.01852791878172589,0.01852791878172589,0.0,0.025380710659898477,0.0,0.025380710659898477,0.07614213197969544,0.004822335025380711,0.20304568527918782,0.0,0.050761421319796954
8480011,2024,Klim Kostin,SJS,C,,35,22421,507,0,0,0,0,0,0,1,2,4,7,28,4.07,111,5,27,0.41,0.46,0.45,0.5,373.68333333333334,0.014285714285714285,0.0013380313099326524,0.0013380313099326524,0.002676062619865305,0.00535212523973061,0.01070425047946122,0.018732438339057134,0.07492975335622853,0.010891574862851791,0.29704295080504883,0.013380313099326524,0.07225369073636323
8475218,2024,Mattias Ekholm,EDM,D,,65,86565,1635,0,0,0,0,0,0,9,9,15,33,143,7.78,42,35,83,0.53,0.56,0.56,58.68,1442.75,0.9027692307692308,0.040672327153006414,0.040672327153006414,0.006238086986657425,0.006238086986657425,0.010396811644429042,0.022872985617743893,0.09911627101022354,0.005392479639577196,0.029111072604401315,0.024259227170334432,0.05752902443250736
8480023,2024,Robert Thomas,STL,C,,70,83824,1727,0,0,0,0,0,0,21,35,25,81,145,16.88,13,22,99,0.53,0.53,0.53,73.21,1397.0666666666666,1.0458571428571428,0.05240265317808742,0.05240265317808742,0.01503149456003054,0.025052490933384235,0.01789463638098874,0.057978621874403516,0.1037888910097347,0.012082458484443595,0.009305210918114145,0.01574728001527009,0.0708627600687154
8479402,2024,Jake Bean,CGY,D,,64,57942,1398,0,0,0,0,0,0,2,2,3,7,71,2.82,22,27,46,0.48,0.53,0.5,17.97,965.7,0.28078125,0.01860826343584964,0.01860826343584964,0.0020710365537951743,0.0020710365537951743,0.0031065548306927616,0.007248627938283111,0.07352179765972869,0.0029201615408511955,0.02278140209174692,0.027958993476234855,0.04763384073728901
8482803,2024,Olen Zellweger,ANA,D,,62,70525,1376,0,0,0,0,0,0,7,8,5,20,130,6.59,37,21,61,0.51,0.53,0.52,24.95,1175.4166666666667,0.40241935483870966,0.021226515420063805,0.021226515420063805,0.005955334987593052,0.006806097128677774,0.004253810705423609,0.017015242821694435,0.11059907834101382,0.005606522509748316,0.0314781992201347,0.017866004962779156,0.05189649060616802
8481133,2024,Cole Reinhardt,OTT,L,,17,8366,226,0,0,0,0,0,0,1,1,0,2,13,1.4,37,1,7,0.37,0.44,0.44,-0.27,139.43333333333334,-0.015882352941176472,-0.0019364092756394933,-0.0019364092756394933,0.007171886206072197,0.007171886206072197,0.0,0.014343772412144394,0.09323452067893856,0.010040640688501076,0.26535978962467127,0.007171886206072197,0.050203203442505374
8481542,2024,Moritz Seider,DET,D,,82,123355,2278,0,0,0,0,0,0,8,14,24,46,162,9.67,212,30,85,0.51,0.51,0.52,51.0,2055.9166666666665,0.6219512195121951,0.0248064529204329,0.0248064529204329,0.0038912083012443764,0.006809614527177659,0.011673624903733129,0.022374447732155165,0.07879696810019862,0.00470349803412914,0.10311701998297597,0.014592031129666411,0.041344088200721496
8475794,2024,Tyler Seguin,DAL,C,,20,19379,425,0,0,0,0,0,0,9,8,4,21,46,8.21,5,4,13,0.61,0.58,0.55,22.0,322.98333333333335,1.1,0.06811496981268383,0.06811496981268383,0.027865214923370657,0.02476907993188503,0.012384539965942515,0.0650188348211982,0.14242220960833893,0.025419268280097013,0.015480674957428144,0.012384539965942515,0.04024975488931317
8477429,2024,Andrew Copp,DET,C,,56,49400,1100,0,0,0,0,0,0,10,10,3,23,68,12.34,9,18,37,0.47,0.46,0.46,19.29,823.3333333333334,0.3444642857142857,0.02342914979757085,0.02342914979757085,0.012145748987854251,0.012145748987854251,0.0036437246963562753,0.027935222672064774,0.0825910931174089,0.014987854251012145,0.010931174089068825,0.02186234817813765,0.044939271255060725
8480355,2024,Mark Kastelic,BOS,C,,61,39294,999,0,0,0,0,0,0,5,6,3,14,67,6.23,218,12,26,0.46,0.43,0.44,8.6,654.9,0.14098360655737704,0.01313177584364025,0.01313177584364025,0.007634753397465262,0.009161704076958314,0.004580852038479157,0.021377309512902735,0.10230569552603451,0.009512902733241718,0.33287524812948543,0.01832340815391663,0.03970071766681936
8481559,2024,Jack Hughes,NJD,C,,62,77751,1411,0,0,0,0,0,0,27,29,14,70,229,25.43,7,22,87,0.65,0.62,0.61,79.12,1295.85,1.2761290322580645,0.06105644943473396,0.06105644943473396,0.020835744877879387,0.022379133387351934,0.01080371956630783,0.054018597831539145,0.17671798433460664,0.019624184897943434,0.005401859783153915,0.01697727360419802,0.0671374001620558
8474716,2024,Jared Spurgeon,MIN,D,,66,80986,1663,0,0,0,0,0,0,7,11,14,32,107,5.45,53,22,52,0.57,0.52,0.54,37.53,1349.7666666666667,0.5686363636363636,0.02780480576889833,0.02780480576889833,0.005186081544958388,0.008149556713506038,0.010372163089916776,0.023707801348381203,0.07927296075864965,0.0040377349171461735,0.039266045983256365,0.016299113427012075,0.038525177191119454
8479421,2024,Jacob Moverare,LAK,D,,49,34865,779,0,0,0,0,0,0,1,2,5,8,30,1.01,31,7,24,0.56,0.52,0.54,12.8,581.0833333333334,0.2612244897959184,0.022027821597590706,0.022027821597590706,0.0017209235623117738,0.0034418471246235476,0.008604617811558869,0.01376738849849419,0.05162770686935322,0.0017381327979348916,0.05334863043166499,0.012046464936182418,0.04130216549548257
8481477,2024,Nico Sturm,FLA,C,,62,38736,943,0,0,0,0,0,0,7,5,2,14,59,6.83,107,7,20,0.39,0.44,0.43,13.91,645.6,0.22435483870967743,0.021545848822800494,0.021545848822800494,0.01084262701363073,0.007744733581164807,0.003097893432465923,0.02168525402726146,0.09138785625774473,0.010579306071871127,0.16573729863692688,0.01084262701363073,0.03097893432465923
8476913,2024,Devin Shore,MIN,C,,55,28551,619,0,0,0,0,0,0,1,2,2,5,41,4.19,76,7,14,0.39,0.4,0.41,-1.23,475.85,-0.022363636363636363,-0.002584848166439004,-0.002584848166439004,0.0021015025743406535,0.004203005148681307,0.004203005148681307,0.010507512871703267,0.08616160554796679,0.008805295786487338,0.15971419564988967,0.014710518020384575,0.02942103604076915
8482145,2024,Mavrik Bourque,DAL,C,,73,55556,1255,0,0,0,0,0,0,11,7,7,25,80,12.74,46,12,39,0.52,0.52,0.49,28.94,925.9333333333333,0.39643835616438355,0.03125494996040032,0.03125494996040032,0.011879904960760315,0.0075599395204838365,0.0075599395204838365,0.026999784001727988,0.08639930880552955,0.013759089927280583,0.0496796025631795,0.012959896320829434,0.04211966304269566
8476456,2024,Jonathan Huberdeau,CGY,L,,81,94974,1997,0,0,0,0,0,0,28,26,8,62,153,25.34,50,23,88,0.53,0.55,0.54,63.54,1582.9,0.7844444444444444,0.04014151241392381,0.04014151241392381,0.01768905174047634,0.01642554804472803,0.00505401478299324,0.03916861456819761,0.09665803272474571,0.016008591825131088,0.03158759239370775,0.014530292501105565,0.055594162612925636
8473986,2024,Alex Killorn,ANA,L,,82,84998,1776,0,0,0,0,0,0,19,11,7,37,134,15.81,77,11,62,0.45,0.5,0.5,38.3,1416.6333333333334,0.4670731707317073,0.027035930257182518,0.027035930257182518,0.01341208028424198,0.007764888585613779,0.004941292736299677,0.02611826160615544,0.09459046095202239,0.011160262594413986,0.05435422009929645,0.007764888585613779,0.04376573566436857
8482745,2024,Mason McTavish,ANA,C,,76,76953,1510,0,0,0,0,0,0,22,12,18,52,180,25.42,70,18,51,0.53,0.51,0.51,41.38,1282.55,0.5444736842105263,0.032263849362597956,0.032263849362597956,0.017153327355658648,0.009356360375813808,0.014034540563720712,0.04054422829519317,0.14034540563720713,0.019819890062765588,0.054578768858913884,0.014034540563720712,0.039764531597208684
8484387,2024,Matvei Michkov,PHI,R,,80,80085,1560,0,0,0,0,0,0,26,22,15,63,200,23.65,29,14,82,0.56,0.55,0.57,54.97,1334.75,0.687125,0.04118374227383405,0.04118374227383405,0.019479303240307173,0.016482487357182992,0.011238059561715677,0.047199850159205844,0.14984079415620902,0.017718673908971718,0.02172691515265031,0.010488855590934631,0.061434725604045705
8482702,2024,Logan Stankoven,CAR,C,,78,70627,1459,0,0,0,0,0,0,14,11,13,38,194,22.47,48,20,51,0.59,0.59,0.58,52.56,1177.1166666666666,0.6738461538461539,0.04465147889617286,0.04465147889617286,0.011893468503546804,0.00934486810992963,0.011043935039007746,0.03228227165248418,0.16480949212057713,0.01908901694819262,0.040777606297874754,0.01699066929078115,0.043326206691491925
8475193,2024,Tomas Tatar,NJD,L,,74,49297,1224,0,0,0,0,0,0,7,4,6,17,66,8.69,56,7,35,0.56,0.54,0.53,18.01,821.6166666666667,0.2433783783783784,0.021920197983650122,0.021920197983650122,0.008519788222407043,0.004868450412804024,0.007302675619206037,0.020690914254417103,0.08032943181126641,0.010576708521816743,0.06815830577925634,0.008519788222407043,0.042598941112035216
8478021,2024,William Lagesson,DET,D,,7,6119,138,0,0,0,0,0,0,0,0,1,1,5,0.1,6,0,7,0.38,0.41,0.4,-0.63,101.98333333333333,-0.09,-0.006177479980388953,-0.006177479980388953,0.0,0.0,0.009805523778395163,0.009805523778395163,0.049027618891975815,0.0009805523778395164,0.05883314267037097,0.0,0.06863866644876614
8482117,2024,Lukas Reichel,CHI,L,,70,50027,1050,0,0,0,0,0,0,8,8,6,22,72,6.8,24,13,36,0.45,0.43,0.44,6.33,833.7833333333333,0.09042857142857143,0.007591900373798149,0.007591900373798149,0.009594818797849161,0.009594818797849161,0.0071961140983868715,0.026385751694085195,0.08635336918064246,0.008155595978171786,0.028784456393547486,0.015591580546504887,0.04317668459032123
8474166,2024,Alec Martinez,CHI,D,,44,49443,984,0,0,0,0,0,0,5,0,7,12,38,1.6,24,9,41,0.39,0.4,0.39,-0.15,824.05,-0.003409090909090909,-0.00018202778957587525,-0.00018202778957587525,0.006067592985862509,0.0,0.008494630180207512,0.014562223166070021,0.046113706692555066,0.001941629755476003,0.029124446332140043,0.010921667374552515,0.049754262484072574
8474679,2024,Gustav Nyquist,MIN,R,,79,79886,1687,0,0,0,0,0,0,11,8,9,28,103,16.51,44,19,59,0.53,0.55,0.53,29.9,1331.4333333333334,0.3784810126582278,0.022457001226748114,0.022457001226748114,0.008261773026562851,0.00600856220113662,0.006759632476278697,0.021029967703978168,0.07736023833963397,0.012400170242595699,0.033047092106251404,0.01427033522769947,0.04431314623338257
8479066,2024,Ryan Lomberg,CGY,L,,80,41544,980,0,0,0,0,0,0,3,7,3,13,66,5.78,120,11,18,0.44,0.46,0.46,8.49,692.4,0.106125,0.012261698440207972,0.012261698440207972,0.004332755632582322,0.010109763142692086,0.004332755632582322,0.018775274407856733,0.09532062391681109,0.008347775852108608,0.1733102253032929,0.01588677065280185,0.025996533795493933
8478874,2024,Adam Gaudette,OTT,R,,81,50653,1267,0,0,0,0,0,0,19,4,3,26,90,11.85,68,8,38,0.58,0.56,0.56,29.62,844.2166666666667,0.365679012345679,0.035085779716897324,0.035085779716897324,0.02250607071644325,0.004738120150830158,0.0035535901131226186,0.030797780980396025,0.10660770339367856,0.014036680946834343,0.08054804256411269,0.009476240301660315,0.0450121414328865
8482829,2024,Michael Milne,MIN,L,,1,394,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0.25,0.25,0.4,-0.2,6.566666666666666,-0.2,-0.030456852791878174,-0.030456852791878174,0.0,0.0,0.0,0.0,0.0,0.0,0.4568527918781726,0.0,0.0
8475857,2024,Kevin Gravel,NSH,D,,6,6421,142,0,0,0,0,0,0,0,1,0,1,6,0.2,7,0,7,0.51,0.44,0.46,1.1,107.01666666666667,0.18333333333333335,0.010278772776826041,0.010278772776826041,0.0,0.009344338888023673,0.0,0.009344338888023673,0.056066033328142036,0.0018688677776047347,0.0654103722161657,0.0,0.0654103722161657
8483465,2024,Joakim Kemell,NSH,R,,2,1241,25,0,0,0,0,0,0,0,0,0,0,8,0.6,4,0,1,0.83,0.58,0.69,0.6,20.683333333333334,0.3,0.0290088638195004,0.0290088638195004,0.0,0.0,0.0,0.0,0.38678485092667203,0.0290088638195004,0.19339242546333602,0.0,0.048348106365834004
8478891,2024,Mason Appleton,WPG,C,,71,63181,1400,0,0,0,0,0,0,10,8,4,22,108,10.88,76,15,38,0.51,0.48,0.48,25.18,1053.0166666666667,0.35464788732394364,0.023912252101106344,0.023912252101106344,0.009496525854291638,0.007597220683433311,0.0037986103417166554,0.020892356879441604,0.1025624792263497,0.010332220129469303,0.07217359649261645,0.014244788781437458,0.03608679824630823
8477987,2024,Ryan Donato,CHI,C,,80,78284,1459,0,0,0,0,0,0,31,25,6,62,182,20.68,104,23,48,0.48,0.5,0.49,47.23,1304.7333333333333,0.590375,0.03619896786061008,0.03619896786061008,0.023759644371774562,0.019161003525624647,0.004598640846149916,0.047519288743549125,0.13949210566654743,0.01584998211639671,0.07970977466659854,0.017628123243574677,0.03678912676919933
8477021,2024,Alexander Kerfoot,UTA,C,,81,74132,1749,0,0,0,0,0,0,11,12,5,28,101,16.23,59,30,78,0.44,0.46,0.47,38.87,1235.5333333333333,0.4798765432098765,0.03146009820320509,0.03146009820320509,0.008903037824421303,0.009712404899368693,0.004046835374736955,0.02266227809852695,0.08174607456968651,0.013136027626396159,0.04775265742189608,0.024281012248421736,0.06313063184589651
8481581,2024,Thomas Harley,DAL,D,,78,109429,1944,0,0,0,0,0,0,16,14,20,50,171,9.84,33,29,118,0.56,0.54,0.53,61.42,1823.8166666666666,0.7874358974358975,0.03367663050927999,0.03367663050927999,0.008772811594732657,0.007676210145391076,0.010966014493415822,0.027415036233539556,0.09375942391870529,0.005395279130760585,0.01809392391413611,0.015900721015452944,0.06469948551115336
8481580,2024,Connor McMichael,WSH,C,,82,82698,1748,0,0,0,0,0,0,26,13,18,57,178,26.65,39,20,68,0.57,0.52,0.53,54.78,1378.3,0.6680487804878049,0.039744612928970476,0.039744612928970476,0.018863817746499312,0.009431908873249656,0.01305956613219183,0.041355292751940796,0.12914459841834144,0.019335413190161792,0.028295726619748968,0.014510629035768701,0.04933613872161358
8482787,2024,Nikita Chibrikov,WPG,R,,4,2737,55,0,0,0,0,0,0,2,0,1,3,6,1.06,9,1,3,0.69,0.44,0.49,2.2,45.61666666666667,0.55,0.04822798684691268,0.04822798684691268,0.043843624406284254,0.0,0.021921812203142127,0.06576543660942638,0.13153087321885276,0.023237120935330653,0.19729630982827914,0.021921812203142127,0.06576543660942638
8477496,2024,Elias Lindholm,BOS,C,,82,88943,1982,0,0,0,0,0,0,17,16,14,47,152,25.21,114,22,39,0.52,0.52,0.52,48.59,1482.3833333333334,0.5925609756097562,0.032778296212180834,0.032778296212180834,0.011468018843529,0.010793429499792001,0.009444250812318,0.031705699155639006,0.10253758024802401,0.01700639735560977,0.076903185186018,0.014840965562214,0.026308984405743002
8479359,2024,Beck Malenstyn,BUF,L,,76,48021,1187,0,0,0,0,0,0,4,5,1,10,67,7.04,191,10,39,0.38,0.41,0.41,9.97,800.35,0.1311842105263158,0.012457050040607235,0.012457050040607235,0.004997813456612731,0.006247266820765915,0.0012494533641531828,0.01249453364153183,0.08371337539826326,0.008796151683638408,0.23864559255325793,0.01249453364153183,0.048728681201974135
8482482,2024,Adam Wilsby,NSH,D,,23,24976,541,0,0,0,0,0,0,1,1,3,5,33,1.64,18,10,24,0.54,0.51,0.49,7.63,416.26666666666665,0.3317391304347826,0.018329596412556055,0.018329596412556055,0.002402306213965407,0.002402306213965407,0.007206918641896221,0.012011531069827034,0.07927610506085843,0.003939782190903267,0.043241511851377326,0.024023062139654067,0.057655349135169766
8482699,2024,Dylan Guenther,UTA,R,,70,71388,1445,0,0,0,0,0,0,27,18,15,60,204,23.81,53,18,55,0.61,0.59,0.6,64.96,1189.8,0.9279999999999999,0.05459741132963523,0.05459741132963523,0.0226928895612708,0.015128593040847202,0.012607160867372668,0.05042864346949067,0.1714573877962683,0.020011766683476213,0.04454530173138343,0.015128593040847202,0.046226256513699784
8483524,2024,Shane Wright,SEA,C,,79,66683,1396,0,0,0,0,0,0,19,15,10,44,91,17.16,54,14,73,0.54,0.53,0.53,35.01,1111.3833333333334,0.4431645569620253,0.03150128218586446,0.03150128218586446,0.017095811526176084,0.013496693310139014,0.008997795540092677,0.039590300376407775,0.08187993941484335,0.015440217146799032,0.04858809591650045,0.012596913756129747,0.06568390744267653
8476892,2024,Colton Parayko,STL,D,,64,91210,1797,0,0,0,0,0,0,16,10,10,36,125,7.89,92,27,86,0.43,0.45,0.46,37.73,1520.1666666666667,0.58953125,0.02481964696853415,0.02481964696853415,0.010525161714724262,0.006578226071702664,0.006578226071702664,0.02368161385812959,0.0822278258962833,0.0051902203705734016,0.060519679859664506,0.017761210393597193,0.056572744216642906
8482125,2024,Alexander Holtz,VGK,R,,53,36840,790,0,0,0,0,0,0,4,4,4,12,69,7.85,39,3,35,0.49,0.49,0.5,11.06,614.0,0.20867924528301887,0.018013029315960914,0.018013029315960914,0.006514657980456026,0.006514657980456026,0.006514657980456026,0.019543973941368076,0.11237785016286644,0.01278501628664495,0.06351791530944625,0.004885993485342019,0.057003257328990226
8475151,2024,Kyle Palmieri,NYI,C,,82,91100,1850,0,0,0,0,0,0,24,12,12,48,169,23.5,54,18,55,0.49,0.5,0.51,41.55,1518.3333333333333,0.5067073170731707,0.027365532381997803,0.027365532381997803,0.015806805708013173,0.007903402854006586,0.007903402854006586,0.031613611416026345,0.11130625686059276,0.015477497255762898,0.03556531284302964,0.01185510428100988,0.036223929747530186
8483493,2024,Frank Nazar,CHI,C,,53,50471,1021,0,0,0,0,0,0,12,8,6,26,91,13.26,30,8,57,0.46,0.45,0.45,18.32,841.1833333333333,0.3456603773584906,0.021778843296150267,0.021778843296150267,0.01426561787957441,0.009510411919716273,0.007132808939787205,0.030908838739077887,0.10818093558677261,0.015763507756929723,0.035664044698936026,0.009510411919716273,0.06776168492797845
